	11-1163-Wt-P8	12-1163-Wt-P9	16-1164-IgAKO-P8	17-1164-IgAKO-P9	2-1161-Wt-P9	21-1165-Wt-P8	22-1165-Wt-P9	26-1166-IgAKO-P8	27-1166-IgAKO-P9	41-1169-Wt-P8	42-1169-Wt-P9	46-1170-IgAKO-P8	47-1170-IgAKO-P9	6-1162-IgAKO-P8	7-1162-IgAKO-P9
Rtcb	1.38485174505	-0.762347649134	1.05046574481	-0.544011749142	-1.03299498203	0.520086295851	-1.30463252651	0.540294860095	-0.692771971729	1.09593723732	-0.252389884239	1.54283879029	0.0639114762158	0.278446611379	-1.88768399822
Slc15a4	0.693196794734	1.44496103154	1.03757640649	1.51201103067	-0.597198078683	-0.0957359426491	-0.111367840685	0.713821639352	0.832141235339	-1.31034126198	-1.53595964965	-1.33950455335	-1.2112526937	-0.290504680198	0.258156562775
Copg2	1.1955492664	-0.761166182965	1.04402761056	-0.873555448064	-0.696632180143	1.16142075896	-1.07642430668	1.24708349877	-0.927914527472	0.976222772098	-0.780807044263	0.769106352027	-1.00490735425	0.988285266281	-1.26028848128
Sh3bgrl	0.915575990246	-0.987887271228	1.15947121819	-0.605193603911	-0.818049631309	0.647117684907	-1.53427362851	0.721535948563	-0.659704677048	0.93779821691	-0.463962969762	1.65791272751	-0.352481432104	0.89913954007	-1.51699811252
Man2b1	0.106284579218	-1.13476527261	0.720959695495	-0.843715524298	0.470416700753	1.38772099079	-0.331630156586	1.54746780383	-0.440820020141	-0.0123540262451	-1.21970699198	0.180022590694	-1.52649866658	1.80759938435	-0.710981086671
Iqsec1	-1.07828895441	0.469189101017	-0.51862711689	0.470643241353	0.809021009914	-0.124397801054	1.3767068372	-0.459086444724	0.469811241233	-1.36218621368	-0.143674582489	-1.9432665254	-0.199393730118	0.131059009791	2.10249092826
Smad3	0.951962328313	-0.485465407134	1.1397444681	-0.870585863971	-0.847882091526	1.49816899782	-0.767114754281	1.27064061688	-0.910574205611	0.361326655646	-1.44983125201	0.324054835413	-1.09792435467	1.40929258441	-0.525812557374
Cfl1	0.721205319319	-1.97461560765	0.282551882588	1.11901889526	-0.850583981143	-0.200142370018	-0.226219759468	0.206417922478	0.132885957531	0.112819589257	0.805779842403	1.63535021827	0.961511866748	-0.9172561932	-1.80872358238
Cyba	1.50637675105	-0.0797295439839	-0.0870651658076	-0.729858375863	-0.783987536159	1.21665957519	-0.359236487188	0.762414776109	-1.3039981817	0.558623906732	0.16707371523	1.11729420789	-0.432618893769	0.756802697837	-2.30875144557
B3gnt8	-0.507140597562	1.2092170855	-1.1299204835	0.438442305824	1.10702618273	-0.847806828772	0.883835905117	-1.09891835939	0.940695167745	-0.698878106184	1.25493682319	-0.715290147088	1.10719457357	-1.77930625795	-0.164087263215
Fam168b	-0.384846770509	1.67349023245	-0.00999755179573	1.09652584592	0.943930152473	0.181652213798	0.730930488404	-1.08082402798	1.25881337457	-1.54609061996	0.0796466459139	-1.84553435238	-0.327803171169	-0.849296763139	0.0794043034079
Emp3	-0.578838961718	0.864092212311	-0.919844201509	0.99218878167	1.01695414538	-1.11335322486	0.958660529902	-1.35761393048	0.897734452346	-1.12435283732	0.822659735379	-1.1251794102	1.02403954782	-1.16002981568	0.802882976959
Plcl2	-0.563801019287	1.22354038977	-1.01139293864	0.768395254675	0.922200752841	-0.92845632776	0.969845494833	-1.2482118156	0.889575870847	-0.933019927979	1.04899815676	-1.20960691415	0.855233659347	-1.41561076368	0.632310128024
Chst15	-0.77931120841	1.2573805417	-1.09261328364	0.803001451517	1.21897458725	-0.658903539978	1.19034661542	-1.2373028327	0.836830580222	-1.25559848502	0.369519498467	-1.3773391207	0.216770558891	-0.645486024513	1.1537306615
Gpr174	-0.962887143942	1.06432536066	-1.17640356221	0.728776976614	1.114139816	-1.3421743187	0.679389785953	-0.986191993752	0.557446201089	-0.657603582344	1.07740400191	-0.963014189442	1.07657804373	-1.23088656973	1.02110117417
Nsd1	-1.58480629385	0.120761635688	0.657928747925	0.0501195794865	0.737684562723	-0.119614144665	-0.275210036452	0.321763361673	0.192766365205	-0.832421183556	-0.729415221285	-1.43098219454	-0.822048646464	1.3984147593	2.31505870881
Irf4	1.00175579374	-0.768088009388	0.753644482269	-1.84174780123	-0.833850507837	0.763854025162	-0.990796395464	0.367222536948	-0.943052804611	0.626149020422	-0.70633075659	0.570191739085	-0.799710766648	0.962141970916	1.83861747324
Psd4	0.770826602394	-0.501692203286	1.16794351333	-0.937583069995	-0.65543622518	2.06812779104	-0.268025019647	1.08755518052	-0.775161325736	0.497840697218	-1.19080139965	0.152332279197	-1.46171313365	0.895254124396	-0.849467810942
Rassf5	1.00232325705	-0.435776126978	1.33028798174	-1.03497128443	-0.574318807265	1.36097039039	-1.11063775231	1.33914602467	-0.784801700316	0.702251559942	-0.983428225297	0.645155834016	-0.877072528838	0.788935921843	-1.3680645442
Ywhaz	0.304792980446	1.29040005946	-0.30584894604	1.09502331446	0.979985685093	-0.888644137787	0.639395173718	-0.672718281453	1.06970124774	-2.07752439561	0.082543717487	-1.76225719382	0.154554746339	-0.561822080824	0.652418110792
Pik3ap1	-1.45021511757	0.874763987424	-0.790447120301	0.333734881553	1.35471469661	-0.653877535968	0.509334288464	-0.787343533249	0.958764606975	-0.150081956096	1.67950149353	-1.35910087919	0.92135311483	-1.33554124598	-0.105559681027
G3bp1	1.55244809636	-0.646579039012	0.984345149098	-0.654663597543	-0.952288143248	1.28892996448	-0.933529590139	1.22260367895	-0.533149370255	0.361849341004	-1.01924473043	0.571960315964	-0.895439225818	1.09061914139	-1.43786199079
Rfk	-0.759077672102	1.07490552864	-0.856192960963	0.940370098845	0.766106916242	-0.922288268671	1.14469265258	-1.34820271371	0.924209893898	-1.13859018143	0.745168634716	-1.28730382401	0.818343953614	-1.06290780276	0.960765745112
Rhof	0.100479450266	1.48909310821	-0.568580185835	0.962173291107	0.766747245956	0.474102277974	1.40067470036	-1.02311163141	0.705815922531	-1.830337807	0.0787634571383	-1.79982259177	-0.143372828211	-0.753545723083	0.140921313775
Nab1	1.07202275199	-0.66198356054	0.928164227493	-0.82940917869	-1.47414812943	0.984657147421	-0.774490555753	0.950210348319	-0.845786419283	1.21793883616	-0.88612251443	1.356823697	-0.712439883738	0.79443896275	-1.11987572926
B4galt1	1.26159311563	-0.436490345971	1.39764098842	-0.433543626224	-0.925503764087	1.1614368087	-0.741451641201	1.20414540439	-0.667863602365	0.43784936858	-1.5105983334	0.470238246531	-1.48082002264	0.998573222645	-0.735205819009
Kat6a	-2.20986761717	0.187592917687	-1.12696051404	-0.137135908762	0.687908665132	-0.655746776628	1.10784604671	-0.969746303233	0.599666103425	0.0519005300573	0.965352687231	-0.570682101695	0.920861570098	-0.564248141636	1.71325884282
Chd2	-2.1404863623	0.227713646359	-0.725793101109	-0.092119887311	0.431771250326	-1.15926447488	0.554097355243	-0.642138548867	0.287027805576	0.0194907883668	0.671305366988	-0.224292964671	0.501093837427	-0.289645492526	2.58124078138
Ctnnb1	0.412298869504	1.45819091989	-0.729309508224	-0.172136644401	1.35719311299	-0.645212884415	0.0315007164689	-0.505840607135	1.37325311611	-0.262874463028	1.03257704184	-1.15134783937	0.824051045359	-1.64144618623	-1.38089668936
Anxa6	-0.854378460403	0.867631232517	-1.65800950945	0.103148210383	1.54128894986	-0.170887414046	2.03966247887	-0.973756547805	0.435054264991	-0.726315844473	0.646657776784	-1.03703493683	0.119017356103	-0.860553675129	0.528476118624
Tlr7	0.846095150373	-0.496438829552	1.11420837317	-0.729095929174	-1.13741722475	1.23578615378	-0.494104579082	0.93869930231	-1.00283054875	1.04917512068	-0.892023728426	0.981694375477	-1.30272576578	1.11694890746	-1.22797077774
Cpm	-1.41096333976	0.431512540751	-0.992023502061	0.823614362861	0.941231372014	-1.16161477964	0.703338080588	-1.23239003867	0.680727107389	-0.745405956395	1.20944759472	-0.938348624945	1.3312369861	-0.745559280374	1.10519747743
Cd274	1.05696043552	-0.625045511009	1.4636686572	-0.815744943249	-1.05399249905	0.808254700261	-1.0958556729	0.985421660009	-1.07685853311	1.12750875529	-0.989831675011	0.942678014642	-0.803394911257	0.986956569975	-0.910725047313
Tle3	-0.0894021719452	-0.812560931198	0.493822149352	-0.847760321492	-0.86136117536	1.9534195173	0.00451307500377	1.30054903622	-0.741811403479	-0.13038263642	-1.4198138887	-0.262104946299	-1.11322263128	1.40126870636	1.12484762192
Cdc25b	-0.9515875247	0.736150757518	-1.06645955706	0.889774337133	0.769969256232	-1.11759704384	0.852567475084	-1.37358905185	0.822398316002	-0.945462473526	1.02481798684	-1.08255664831	1.0237989902	-0.849456255544	1.26723143582
Rnf145	-1.73940081434	-2.2967701511	-0.470971949817	-1.1749002715	0.399123528874	0.840327816714	0.00659568358929	0.435799308805	-0.339908310861	0.499819212444	0.466955843643	0.614418883123	0.320459598806	1.26961799488	1.16883362674
Son	-0.752650657781	1.46987588013	0.471950614242	0.54610074082	0.697388507226	0.0599270515049	0.191460434667	0.128647317127	0.657017370513	-1.5149447013	-0.417329177519	-2.06543640487	-1.03417325814	-0.154933080588	1.71709936397
Cept1	0.928525378036	-0.881063572456	0.742825351151	-1.10182224075	-0.690959193912	1.32871549328	-0.410853244064	0.983932701716	-1.08676040911	1.11703728496	-0.625781256628	1.21715956595	-0.422819510188	0.702391833591	-1.80052818159
Rps18	1.00028459033	-1.25810726126	1.06582734199	-0.67954155932	-0.82881863399	0.67262215134	-1.03463626828	0.96509640322	-1.00266951661	1.1641216853	-0.538638040156	1.59796348461	-0.365140521286	0.633872581606	-1.39223643749
Rad21	-0.930877016153	1.20135791952	-0.798248311444	1.24915968846	1.13092573407	-0.967991870951	1.09431490379	-1.07328512659	1.04222237649	-0.914441343564	0.531492315205	-1.18618072899	0.683011715911	-1.33239910227	0.270938846513
Cmtm7	-0.799000217734	0.976945781463	-1.01389656837	1.07476840956	0.926008139105	-0.774055584851	1.21719461712	-1.30062613798	0.789966267632	-1.17596560226	0.997325084422	-1.23899949503	0.651160069995	-1.05388499637	0.723060233307
Mgrn1	-1.06863764878	0.739425542725	-0.602397180541	1.20044742547	1.09529962532	-0.124097583976	1.44047720898	-0.839923901483	0.978566068825	-1.48480701264	-0.00256147814503	-1.72852507288	-0.28313045642	-0.384795035612	1.06465949916
Smchd1	-1.25445677613	1.1334362232	-0.967694848944	0.667813418581	1.35246601795	-1.16675889816	0.217021743345	-0.774884237054	1.36825838664	-0.472600654783	0.827001510918	-1.01249243868	0.786993289558	-1.41257580676	0.708473070317
Cct3	1.61469973935	-0.761128405777	0.62312710544	-0.802176063281	-0.88562117738	1.07896109007	0.674590009353	0.807757169635	-0.443653526884	0.623155046815	-1.13288676842	0.515691857419	-1.19376056612	1.03843107105	-1.75718658127
Endod1	1.12968306157	-0.811576874116	1.14185999433	-0.713681287911	-0.862582381442	1.19849109041	-1.0168987881	1.17571842974	-0.765887667413	0.860850206569	-1.02924242692	0.976657742365	-0.955831605125	0.919511237899	-1.24707073187
Eml4	-1.29091681465	0.897139426137	-0.632978169663	0.305630769301	0.924914186779	-1.83029762206	0.0191294021361	-0.929533839225	0.846144650249	-0.322639863984	1.39820448962	-0.324445782421	1.54540161992	-1.17256469668	0.566812244535
Ddx3x	-0.831048997886	-0.745801919844	0.583112768292	-1.43225603338	0.746052477638	0.904157298055	-1.35295788411	-0.513190971185	-0.717104427506	1.59812202932	0.204551268614	1.23850535668	-0.107014621888	1.46705310928	-1.04217945209
Mgat1	-0.250661773848	0.765434073837	-0.555605354854	-0.150806847139	0.602299963283	-0.964973139858	0.257157567659	-0.593528807091	1.01853312789	0.063480754553	1.65277575823	0.138126757313	1.52622786715	-1.87931219188	-1.62914775526
Tprgl	-1.14040168924	0.94771436954	-1.21331061381	0.69556989546	0.723076166793	-1.02904739441	1.18731251265	-1.26903499169	0.958375551065	-0.591832159613	1.1183075698	-0.885513177273	1.01040427081	-1.20136659677	0.689746286688
Rps19	0.840735879354	-0.960940601397	1.03008818694	-0.309162904828	-1.22880404309	0.527704621993	-1.02219202284	1.13532125847	-0.707771508024	0.503722660577	-0.457587627334	1.80225743545	0.469103889758	0.270973969699	-1.89344919472
Zmiz2	-0.617377903826	-1.00779060684	0.2048871303	-1.15932572892	0.0332300208481	1.15824874847	0.466034006373	1.34600902956	0.216897039952	-0.60578657532	-1.13025790181	-0.883654540011	-1.17723308385	1.51958048612	1.63653987895
Lnpep	-0.330378586867	0.719582036216	1.23701270783	-0.313842120535	0.469817672625	1.06971993985	-0.185017304092	0.887627583591	-0.167876884484	-0.300107424399	-2.22986815956	-0.590985953163	-1.77875539292	1.39243031593	0.120641569976
Tob2	0.176170733921	0.81447307844	0.304927905633	0.248478233366	-1.0891734019	-0.664995543114	-0.216989783397	-0.20229851123	0.268127326646	-1.4780947819	-0.481306349768	-1.09938431115	-0.167935777226	0.728094588246	2.85990659344
Rapgef6	-1.4573796219	0.92858501151	-0.71559000978	0.962577115838	1.119097829	-1.42371529097	0.638078758076	-0.898333483822	0.905650760611	-0.796540621081	0.638971571673	-1.06078659209	0.623733509471	-0.863748675164	1.39939973863
Aff3	-1.37335880857	0.331928476478	-1.18421102303	-0.220235510261	1.15653196373	-1.43054827401	0.158904429996	-0.444988650871	1.0065651289	-0.409165897399	1.56923148704	-0.653039194013	1.5292642338	-0.894990016565	0.85811165478
Bptf	-1.88483626872	-0.490532121842	-1.3986276837	-0.591146642353	-0.171741664122	-1.15007788939	0.213962009034	-0.0695807332208	0.115910741966	0.992294704625	1.21371231935	0.568996514003	1.37421825141	-0.361028077414	1.63847654038
Eif5	-0.119857779241	-0.026274632639	-2.44309848496	-1.54349945964	0.270098043756	-0.549560655516	-0.434831159884	0.375498077259	0.558986094848	1.667965934	0.607517672368	1.23387315011	0.894897080702	-0.348198566526	-0.143515314633
Card6	-1.59639577086	0.942933155859	-1.09470813907	0.739979090513	0.93377925296	-1.21248745675	0.499266089869	-1.06934142109	0.83054788844	-0.499291531486	0.985377692382	-0.66771447752	1.03907010308	-1.06262471942	1.23161024309
Mycbp2	-1.11368492238	-0.861535420477	0.331376514975	-0.634741555597	0.123834436832	0.45353406396	0.0193109823299	1.13517744183	-0.27036719966	-0.112289167664	-1.12746513294	-0.744145600506	-1.11056700466	1.63910398239	2.27245858157
P4hb	1.32059562989	-1.14690827386	0.615124908057	-0.636417854626	-0.811940271915	0.803080091958	-0.790206947504	0.925125579382	-0.635760910362	0.713044134831	-0.771809801151	1.35582016315	-0.951681743191	1.44131104482	-1.42937574947
Itpr3	-1.65882882101	-1.23273188774	0.0846283594464	-1.01864078634	0.366439188626	0.526266864535	-0.0594819670837	1.0781932826	0.212531015408	0.837239912997	-0.690617286739	-0.485880032662	-1.19121562314	1.56505755522	1.66704022588
Runx3	0.667949073686	-0.651107376696	1.06882166714	-0.679727972104	-1.378981278	1.60269115852	-0.188355433397	1.01515923583	-0.797906218301	0.488788178912	-1.56286759391	0.287394844609	-1.25310456006	1.42012577089	-0.0388794971224
Caprin1	1.32505952242	0.157546059515	1.25354011391	-0.230713107989	-1.18864556466	1.58827659963	-0.176696821802	0.614702253855	0.0754371748156	-0.0071054846385	-1.41567831517	0.00712260780377	-0.953193995403	0.850097050451	-1.89974809274
Pacs1	-0.984401019033	0.872223239055	-0.876647308505	0.785559379011	1.1589643511	-0.404530143968	1.21651277126	-1.0622660411	0.971606180881	-1.22688451781	0.581912435033	-1.69630485252	0.362240490467	-0.830636665146	1.13265170127
Cdk4	1.54176983371	-0.926014394092	0.776761886371	-0.649993016532	-0.959274959442	1.04247623709	-1.02375764171	0.89299979966	-0.746852499423	1.03450174749	-0.878067762446	1.15503171645	-0.888662724887	0.88587283626	-1.2567910585
Bhlhe40	-0.0426670568604	-0.496797015782	0.0389993605684	-0.164745586583	-0.34358327889	0.174831201673	0.0978624944982	-0.550847541636	-0.497094088576	-0.398448737892	-0.775996054179	-0.932997134717	-0.752844226033	1.60421429588	3.04011336852
Cbfb	-0.163627047375	1.31461740454	-0.608130421235	1.12499364661	0.998073936646	-0.42267431485	1.27528315963	-0.879606354611	0.956334655027	-1.80239306519	0.0255726744603	-1.826958785	0.0415335850061	-0.531686716648	0.498667642984
Cbx7	-1.15712285654	0.977626976918	-0.938052801224	0.834117736079	0.840659173019	-0.992714934026	1.04112965762	-1.01870402478	1.0698019771	-1.28523824538	0.624636608899	-1.02437632204	0.919741999051	-1.00123217386	1.10972722916
Epb4.1	-1.54440195683	0.508809410337	-1.20208729908	0.413640907773	0.729705842398	-0.90456636769	0.955701082222	-0.916443527395	0.97327784994	-0.25436130421	1.17504263885	-0.973509775727	1.16625738938	-1.27333278033	1.14626789037
Stt3b	-0.706989662445	-0.930837019697	0.651080271505	-0.283849339897	-0.258704997942	-0.130343546712	-1.98058151995	1.39200501548	0.409048579957	0.714904094975	0.447469638276	1.0644610114	0.975912411755	0.601011227602	-1.9645861643
Pik3cg	-1.30644691691	0.799922154813	-0.850472137715	0.751654102198	1.50074392719	-1.65339772214	0.115657090088	-0.768561611462	1.13206784606	-0.37085321996	1.23190476648	-0.855574299337	1.01529484099	-1.00352284765	0.26158402736
Sash3	0.800794417726	1.18030987354	0.846123005316	0.437192995012	0.0863099780078	0.699410002277	-0.633199343341	0.870975944303	0.403730257555	0.33446037174	-0.326803864183	-0.243845589516	-0.51012253404	-0.993334738826	-2.95200077558
Pkd1	-0.713123499841	-0.174473535456	0.804230883184	-0.146639867291	0.188809366861	1.08237964739	0.378784309955	0.798563064314	-0.188561637519	-0.624504794494	-1.79099990349	-0.705846203462	-1.83800914059	1.50909454904	1.4202967614
Dnajb1	0.0971551945023	1.32163345368	0.0505055397635	1.72119020239	-0.571660706001	-0.472142622806	0.723588463255	-0.343851637163	1.25434111818	-1.54100189468	-0.779736862321	-1.60135089418	-0.498665163569	-0.549896780067	1.18989258901
Dnajb9	-0.66322275997	-0.713816352841	-0.0820492457276	-0.0472024542113	-1.03632667475	0.150743647643	0.673571142826	-0.498460653029	-0.782947618303	-0.208897243187	-0.672839613876	-0.203122438601	-0.471248874457	1.78175057849	2.77406856
Acp5	0.0595762508731	-0.641550107329	0.14815549452	-0.943692682748	-0.436081184384	1.63164338926	-0.450356656951	1.14232275829	-1.77607930265	1.07398636882	-0.299192823848	1.25928536573	-0.8256112646	1.17894847954	-1.12135408452
Tec	-0.864009057368	0.830698671229	-1.13458263033	0.551712338249	0.711581657169	-2.05717773755	0.232708971799	-0.783644086614	1.03158107203	0.150840722705	1.38877801069	-0.343471687241	1.34061526641	-1.26169781952	0.206066308338
Fasn	-0.341599965902	0.207746063512	-0.0730657714995	0.397029705316	0.854125491662	0.564822794458	1.10869330792	-0.0401952522557	1.0341728216	-1.74478280864	-0.899566304121	-1.99929748382	-1.12525483941	0.810136490885	1.24703575029
Eef1g	1.49993618345	-0.873493149581	1.25408049952	-0.652121161723	-0.917230373293	0.542655515816	-1.0203760065	1.13174860329	-0.726304757194	0.566988040671	-0.889973304777	1.33206924596	-0.90144372935	0.885815133623	-1.23235073991
2610507B11Rik	-0.358619059646	-1.32282615667	0.850739794606	-1.65341367314	-0.129712888392	1.14477147596	-0.797505315521	1.2539632203	-0.687112338718	1.31220496662	-0.719134540158	0.699267637796	-0.917210631535	1.43996539828	-0.11537788978
Dph5	1.03801052631	-0.906308562217	0.759971819411	-1.06094241382	-0.90746063106	1.26657162819	-0.73548066578	0.9879478067	-0.879866466238	1.23459086001	-0.866230597361	1.20759176686	-0.913597356013	0.908968302829	-1.13376601781
Smc6	0.37053431296	-1.19221995755	0.44344598224	-1.04752866097	-1.10693203387	0.900797267283	-0.869362859855	0.562441270549	-1.16631283903	1.94395376511	-0.0845548412214	1.69453200552	-0.110085585787	0.520275916198	-0.858983741576
Itgb1	0.801999124983	-0.997946919305	1.23035616999	-0.516749630325	-1.04273924425	0.826882049772	-1.15275899336	1.29955495825	-0.607509706165	0.977192889557	-1.04331095301	1.29489703397	-0.769292731969	0.865868396098	-1.16644244424
Klf3	-0.943895923438	0.917529477598	-0.673062041771	0.807370681013	0.579358751689	-0.869061531953	0.967799570233	-1.30625069275	1.1449550562	-1.27483837621	0.388048763364	-1.25386904196	0.799122122603	-0.840371950317	1.5571651357
Rcc2	1.33505245743	-0.238184366369	0.618456800842	-0.0441148905235	0.647952059581	1.4637931833	0.335737998262	0.92735859153	0.914149695239	-0.889608243618	-0.873484574687	-1.46614810551	-1.56708130478	0.303648430733	-1.46752773142
Tm9sf2	0.271362831985	-0.589791713838	0.442614191763	-1.06440983039	0.397518563805	0.258655773453	-1.34446213331	0.720642133867	-0.214172468456	1.53979684218	0.637461728231	1.17981211969	0.298056848959	-0.00449067341791	-2.52859421452
Rps25	0.927134059561	-0.916779406363	0.853847804534	-0.213810866097	-1.01099163342	0.65714055987	-1.14695366591	1.21135630964	-1.03200493485	0.75869846906	-0.662796685393	1.44840281985	0.449491621543	0.570228997712	-1.89296344974
Rpl14	1.56973824083	-1.09057143042	1.30022106006	-0.491162855038	-1.01271489468	0.767868420026	-1.127432336	0.516654806088	-0.974893136634	0.585684491799	-0.510877378014	1.57779509496	-0.225083920577	0.499501393411	-1.38472755581
Apoe	0.315442992351	0.807655109687	-0.543711806705	-2.25776000843	-0.25024778548	0.151920507122	-1.47493221736	0.00654265362943	-0.934713428261	1.81426827649	-0.358030163174	0.363889352629	0.340327403122	1.09136518165	0.927983932735
Ran	1.98961120431	-0.499507983297	0.862267665047	-0.186188348309	-1.4015122401	0.497862791226	-0.730990504174	0.725832185158	-0.377448596225	0.940040598988	-0.908805342826	0.83661955962	-0.518109190422	0.642939378082	-1.87261117708
Ctso	0.906141786839	0.0494588015479	1.34867617413	0.318777519131	-0.925020219908	-0.576202211498	-1.70665441692	0.588484809289	-0.253461275894	0.272795330036	-0.572406395402	1.59690768608	1.05892038683	-0.200851838457	-1.90556613581
Tspan15	0.856959355085	-0.956303542564	1.05775196579	-0.929480501173	-1.0135728254	1.25163825321	-0.822212861624	0.976896623235	-0.889132723847	1.01195485751	-0.965319864207	1.08190839665	-1.01957855497	1.20960134163	-0.851109919328
Arl6ip1	0.954351840273	-0.19675045638	0.89557690693	-0.332076409931	-0.167681602315	0.2025383216	-1.31581435603	1.18777082138	-0.574240526688	0.825236827306	-0.348629035858	1.07330562479	-0.127917640747	0.61625092393	-2.69192123825
Alpl	0.96754200954	-1.01062771441	1.14846705913	-0.879256305382	-0.892354028661	1.04756762306	-1.0241730859	1.22308114922	-0.8660431989	0.800006445056	-1.06401507511	0.995461373428	-0.935640238324	1.2458158621	-0.755831874831
Tap1	0.670835113645	-0.580739332394	1.06679790987	0.400641404356	-0.404507066802	1.23376039312	0.458170665334	1.2818040697	0.212912210894	-0.290309420393	-1.4372829572	-0.271694016958	-1.31506404452	1.04476617023	-2.07009109888
Kmt2e	-2.18999312721	0.0863404803948	-1.46090598177	-0.281391178308	0.273160256501	-0.716693630132	0.805850442187	-0.290187017362	0.519471765378	-0.0845152616555	0.857847373538	-0.205591923721	1.31231420043	-0.525186590483	1.89948019222
Myadm	-0.858592110725	1.06515497296	-0.929814580296	0.950778778781	0.869502402846	-1.19714458536	0.913230026001	-1.24386260857	0.932429793474	-1.1663783939	0.966324326429	-0.782887078804	0.931825001595	-1.23597450443	0.785408560004
Sp1	-1.01536342245	1.60766632293	-0.124404102191	0.917485584979	1.42938036884	-0.919299745969	0.0839564777326	-1.14657008502	0.948859522583	-1.04763214851	0.391761857118	-1.50125244069	0.587350399559	-0.984813647355	0.772875058442
Csf2rb	0.809131332821	-0.802218002692	1.06521889836	-1.01715602014	-0.960160337601	1.04750739068	-1.34568769187	1.15321151452	-0.73213522532	1.14166129357	-0.908032239427	1.07015024659	-0.947388572292	1.10039090662	-0.674493493813
Cd1d1	1.14566346358	-0.668430352174	1.13385519005	-0.708687325442	-1.21277551981	1.16879619949	-0.848977737711	1.02861613989	-0.951268429681	0.7672013482	-1.05043507495	1.14897263268	-1.01449836896	1.00280667834	-0.940838843512
Erp29	1.17364493942	-0.861087725858	0.854670848792	-0.535649869666	-1.07366366239	1.29761643416	-0.298559039335	0.910558029304	-0.920899784631	0.870966083611	-1.18950727113	1.21311365032	-1.15908854562	0.915445654723	-1.1975597417
Dcaf12	-1.06386882694	0.744105607436	-0.673069326753	0.899131275432	0.527934322499	-1.95367625977	0.0263939560644	-1.13499233274	1.19509287034	-0.327102967316	1.38764526629	-0.526966190749	1.39424926019	-0.90458452829	0.409707874295
Cpt1a	0.169906932051	1.18462531294	-1.32799453792	-0.0628312103827	0.562473171409	-1.73787885218	-0.565860733445	-0.79989529067	0.790938932768	-0.530131252345	0.69988636546	0.763386717667	2.04921333065	-1.15024773715	-0.0455911488618
Pten	-1.10633654878	0.873135168102	-0.0719637683734	0.141711635802	1.53022320908	0.129734849272	1.91947755551	0.0148346335664	0.264136501693	-1.65177472078	-0.391928674632	-1.81682964432	-0.604974641512	0.263031898676	0.5075225467
Rpl18	1.51142819248	-0.947111892584	1.0731541715	-0.54250968693	-1.24555215459	0.587912758048	-1.21744861711	0.772353945379	-0.861363647349	0.986252544582	-0.763932760372	1.57539543247	-0.192133216767	0.440677219691	-1.17712228844
Lman2	1.55173428575	-0.39185890666	0.991185023897	-0.683613288571	-0.72855350953	1.63715715935	-1.05651050974	1.12779986193	-0.383376800255	0.215866837148	-1.05922035179	0.349637859684	-1.20459738032	0.920328542373	-1.28597882326
Nme2	1.33576793648	-1.24368584205	0.839592011151	-0.369321643537	-1.16365154003	0.479247467041	-1.12452672125	0.710856017696	-0.906249113414	1.01523422265	-0.327841299499	1.69282578959	-0.173592023873	0.696191395738	-1.46084665669
Kpnb1	1.54671134355	-0.751951660066	1.4482034266	0.0547653548366	-0.68142607074	1.00472541385	-0.458135337063	0.911449141183	-0.462692002982	-0.0701358303319	-1.65600885323	0.185049448757	-1.6203469456	1.18463427978	-0.634841708537
Arid1b	-1.87321253082	-0.941913695197	-0.819572273183	-0.792368386298	-0.114160517726	-0.979739999379	0.0630475290129	-0.137452700534	-0.0947023749489	1.01666405549	1.71701217774	0.49970209248	1.39433704266	-0.351896831312	1.41425641201
Plbd1	0.912796098661	-0.958176936875	0.89164954475	-0.711090637912	-1.51892950352	0.983388385665	-1.17729993959	0.908972232074	-0.736739326273	1.31199996235	-0.589333536585	1.41890883122	-0.247978273071	0.665904050435	-1.15407095133
Abcg1	0.638286016637	-0.51603793046	1.77676915122	-0.524010628724	-0.256311050018	1.37090067285	-1.00824629199	1.19939248957	-0.558636209972	0.29856630933	-1.07218897981	-0.833476617228	-1.59139926649	1.29227922997	-0.215886894887
Ncf1	-0.483520044554	1.34967383753	-1.00894608838	1.06426601941	0.490835213344	-1.34302554719	0.803548932595	-1.19794838137	0.606998636634	-0.662100416705	1.35138671694	-0.969972062308	1.29500836081	-1.18546175095	-0.110743425794
D10Wsu102e	1.04900323804	-0.815137077408	0.981724816473	-0.853892420213	-1.15487441904	0.983128165323	-1.43477218844	1.24308211022	-0.76233644557	0.981715955719	-0.969526655689	1.05946653638	-0.846739163772	1.0339218247	-0.494764276727
Aff4	-2.00645632232	0.642932506733	-0.976592224179	0.482705585606	0.637658895628	-1.3127506864	0.700643045833	-0.876436338532	0.62469037015	-0.417990544907	0.649044185865	-0.745135975903	0.949473714366	-0.220839130147	1.86905291821
Kmt2c	-1.67264623456	0.304153903058	-0.14221038481	-0.0202419279724	0.816149236381	0.180720877472	0.836712149219	-0.0115980392823	0.325834434798	-0.770377400341	-0.517366965156	-1.57666950406	-0.8464169495	0.615791156306	2.47816564845
Rps8	1.27935259592	-1.12134187781	1.09293199723	-0.390385920627	-0.933148039059	0.657925819867	-1.34587399501	0.834340931137	-1.13988235299	0.594556183088	-0.376332593627	1.75443957056	-0.0953259458582	0.52634440311	-1.33760077594
